ID_Cabang,Nama_Cabang,Alamat,Kota_Kabupaten,Provinsi,Rating,Jumlah_Review,Telepon,Status_IMB,Sewa_Mulai,Sewa_Berakhir,Sisa_Hari_Sewa,Status_Sertifikat_Halal,Halal_Exp,Tingkat_Sengketa,Deskripsi_Sengketa,Tanggal_Update,URL_Maps
GCN-0339,Mie Gacoan - Pengayoman,"Alamat: Jl. Pengayoman No.15 B, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",Kota Makassar,Sulawesi Tengah,4.9,,,In Progress,2024-05-09,2027-09-30,555,Dalam Proses,2026-04-28,High (Eskalasi),Perlu Keputusan Direksi,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Pengayoman/data=!4m7!3m6!1s0x2dbee30023bfaa49:0x2f59517fc7d27fda!8m2!3d-5.158064!4d119.4410946!16s%2Fg%2F11y5gt2wfw!19sChIJSaq_IwDjvi0R2n_Sx39RWS8?authuser=0&hl=id&rclk=1
GCN-0311,Mie Gacoan Sangatta - Jalan Margo Santoso II,"Alamat: Jl. Margo Santoso II, RT.018/RW.00, Sangatta Utara, Kec. Sangatta Utara, Kabupaten Kutai Timur, Kalimantan Timur 75683",Kabupaten Kutai Timur,Kalimantan Timur,4.8,,,Approved,2023-09-25,2027-10-11,566,Belum Tersertifikasi,2026-06-06,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Sangatta+-+Jalan+Margo+Santoso+II/data=!4m7!3m6!1s0x320a35000393b3c5:0x93b9609d28dea12e!8m2!3d0.5094903!4d117.5412665!16s%2Fg%2F11x63_vmml!19sChIJxbOTAwA1CjIRLqHeKJ1guZM?authuser=0&hl=id&rclk=1
GCN-0301,Mie Gacoan Samarinda - Wahid Hasyim,"Alamat: Sempaja Sel., Kec. Samarinda Utara, Kota Samarinda, Kalimantan Timur",Kota Samarinda,Kalimantan Tengah,4.8,,,Approved,2025-03-02,2027-10-17,572,Tersertifikasi,2027-10-26,High (Eskalasi),Gugatan Aktif,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Samarinda+-+Wahid+Hasyim/data=!4m7!3m6!1s0x2df679001132431d:0x92ab0830aa26066d!8m2!3d-0.4605566!4d117.1502085!16s%2Fg%2F11vr6lkmg_!19sChIJHUMyEQB59i0RbQYmqjAIq5I?authuser=0&hl=id&rclk=1
GCN-0308,Mie Nyelekit Amuntai (Mie Gacoan),"Alamat: Bayur, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471",Kabupaten Hulu Sungai Utara,Kalimantan Selatan,5.0,,Telepon: 0878-2852-9395,Approved,2024-06-14,2027-10-17,572,Dalam Proses,2027-09-26,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Nyelekit+Amuntai+%28Mie+Gacoan%29/data=!4m7!3m6!1s0x2de539005272360b:0xedb618da847b58ad!8m2!3d-2.4059707!4d115.2440651!16s%2Fg%2F11wh493d08!19sChIJCzZyUgA55S0RrVh7hNoYtu0?authuser=0&hl=id&rclk=1
GCN-0124,Mie Gacoan Jakarta - Mangga Besar,"Alamat: Jl. Raya Mangga Besar No.104, RT.1/RW.1, Karang Anyar, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10740",Kota Jakarta Pusat,DKI Jakarta,4.6,,,Approved,2025-10-14,2027-10-20,575,Dalam Proses,2027-06-13,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Mangga+Besar/data=!4m7!3m6!1s0x2e69f500464d88b7:0x29107442fe6aaca!8m2!3d-6.148475!4d106.8282967!16s%2Fg%2F11y2npvp1c!19sChIJt4hNRgD1aS4RyqrmL0QHkQI?authuser=0&hl=id&rclk=1
GCN-0043,Mie Gacoan Soekarno Hatta,"Alamat: Jl. Soekarno - Hatta No.48, Labuh Baru Bar., Kec. Payung Sekaki, Kota Pekanbaru, Riau 28292",,Sumatra Barat,4.9,,,Approved,2025-05-02,2027-10-27,582,Tersertifikasi,2027-07-23,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Soekarno+Hatta/data=!4m7!3m6!1s0x31d5a9000747eef9:0x5d0ebd4fec317d54!8m2!3d0.5143124!4d101.4195508!16s%2Fg%2F11xvvc7srf!19sChIJ-e5HBwCp1TERVH0x7E-9Dl0?authuser=0&hl=id&rclk=1
GCN-0004,Mie Gacoan Aceh Batoh,"Alamat: Jl. Dr. Mr. Mohd Hasan No.10B, Landom, Kec. Lueng Bata, Kota Banda Aceh, Aceh 23245",Kota Banda Aceh,Aceh,4.8,,Telepon: 0897-9192-129,Approved,2024-12-06,2027-11-02,588,Dalam Proses,2027-01-16,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Aceh+Batoh/data=!4m7!3m6!1s0x3040372023705be9:0x6868aed7222700a!8m2!3d5.5280607!4d95.3305347!16s%2Fg%2F11xftm1c0w!19sChIJ6VtwIyA3QDARCnAicu2KhgY?authuser=0&hl=id&rclk=1
GCN-0177,Mie Gacoan Imam Bonjol,"Alamat: Jl. Imam Bonjol No.188, Sekayu, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50132",Kota Semarang,Jawa Tengah,4.7,,,Approved,2023-12-05,2027-11-06,592,Tersertifikasi,2026-05-19,High (Eskalasi),Menunggu Audit,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Imam+Bonjol/data=!4m7!3m6!1s0x2e708b881f890467:0x52726ce100d96e6a!8m2!3d-6.9776182!4d110.4123006!16s%2Fg%2F11y1fc9h2r!19sChIJZwSJH4iLcC4Ram7ZAOFsclI?authuser=0&hl=id&rclk=1
GCN-0171,Mie Gacoan - Pemalang,"Alamat: 496M+44C, Jl. Jend. Sudirman, Pelutan, Kec. Pemalang, Kabupaten Pemalang, Jawa Tengah 52312",Kabupaten Pemalang,Jawa Tengah,4.7,,,Bermasalah,2025-09-16,2027-11-10,596,Tersertifikasi,2026-08-23,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Pemalang/data=!4m7!3m6!1s0x2e6fdb0076d8d22b:0x1dee98c2d8522e8!8m2!3d-6.8896904!4d109.3827722!16s%2Fg%2F11wn0qgs5g!19sChIJK9LYdgDbby4R6CKFLYzp3gE?authuser=0&hl=id&rclk=1
GCN-0216,Mie Gacoan - Ponti,"Alamat: Jl. Raya Ponti No.9, Wismasarinadi, Magersari, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61212",Kabupaten Sidoarjo,Jawa Timur,4.7,,,Approved,2023-09-26,2027-11-11,597,Tersertifikasi,2027-12-18,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Ponti/data=!4m7!3m6!1s0x2dd7e150a830c681:0x90d608c0e75ccda0!8m2!3d-7.445301!4d112.7049543!16s%2Fg%2F11st8fbyfd!19sChIJgcYwqFDh1y0RoM1c58AI1pA?authuser=0&hl=id&rclk=1
GCN-0287,Mie Gacoan - Tjilik Riwut Palangka Raya,"Alamat: Jl. Tjilik Riwut No.KM 4, Bukit Tunggal, Kec. Jekan Raya, Kota Palangka Raya, Kalimantan Tengah 74874",Kota Palangka Raya,Kalimantan Tengah,4.7,,,Approved,2024-03-20,2027-11-15,601,Tersertifikasi,2027-04-17,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Tjilik+Riwut+Palangka+Raya/data=!4m7!3m6!1s0x2dfcb3003d428353:0x17817c8670ed527!8m2!3d-2.1852344!4d113.8922658!16s%2Fg%2F11x0twbl0w!19sChIJU4NCPQCz_C0RJ9UOZ8gXeAE?authuser=0&hl=id&rclk=1
GCN-0348,Mie Gacoan Pettarani,"Alamat: Jl. A. P. Pettarani, RT.001/RW.006, Tamamaung, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",Kota Makassar,Sulawesi Tengah,4.9,,Telepon: 0895-3446-57424,Approved,2024-09-29,2027-11-17,603,Tersertifikasi,2027-06-08,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Pettarani/data=!4m7!3m6!1s0x2dbee3001ef220bb:0x4bc9bf0f8cb5aba0!8m2!3d-5.1429755!4d119.4390829!16s%2Fg%2F11y3d0xqsz!19sChIJuyDyHgDjvi0RoKu1jA-_yUs?authuser=0&hl=id&rclk=1
GCN-0215,Mie Gacoan Sawojajar Kota Malang,"Alamat: 2M93+GGG, Jl. Dirgantara, Lesanpuro, Kec. Kedungkandang, Kota Malang, Jawa Timur 65139",Kota Malang,Jawa Timur,4.7,,,Approved,2023-02-02,2027-11-23,609,Tersertifikasi,2027-04-12,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Sawojajar+Kota+Malang/data=!4m7!3m6!1s0x2dd62943c8df2c89:0xe738fe2d59b1afe!8m2!3d-7.9812603!4d112.653789!16s%2Fg%2F11sv7nxknc!19sChIJiSzfyEMp1i0R_hqb1eKPcw4?authuser=0&hl=id&rclk=1
GCN-0259,Mie Gacoan Tabanan,"Alamat: Jl. Dr. Ir. Soekarno No.50, Banjar Anyar, Kec. Kediri, Kabupaten Tabanan, Bali 82121",Kabupaten Tabanan,Bali,4.3,,Telepon: 0813-3943-6763,Approved,2026-06-27,2027-11-25,611,Belum Tersertifikasi,2027-11-06,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Tabanan/data=!4m7!3m6!1s0x2dd23b89b6788f57:0xcb8c1966842e50e5!8m2!3d-8.5525629!4d115.1332769!16s%2Fg%2F11n854yk7c!19sChIJV494tok70i0R5VAuhGYZjMs?authuser=0&hl=id&rclk=1
GCN-0076,Mie Gacoan Ponorogo - Urip Sumoharjo,"Alamat: Jl. Urip Sumoharjo No.58, Krajan, Mangkujayan, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63413",Kabupaten Ponorogo,Sumatra Barat,4.7,,,In Progress,2024-03-29,2027-11-26,612,Dalam Proses,2027-10-13,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Ponorogo+-+Urip+Sumoharjo/data=!4m7!3m6!1s0x2e799fcc13463831:0x4be141129069b6f6!8m2!3d-7.8652032!4d111.4651484!16s%2Fg%2F11kjh5g9kc!19sChIJMThGE8yfeS4R9rZpkBJB4Us?authuser=0&hl=id&rclk=1
GCN-0239,Kedai Mie Gacoan,"Alamat: GF6Q+M2Q, Jl. Raya Kwadungan, Cinde, Dinden, Kec. Kwadungan, Kabupaten Ngawi, Jawa Timur 63283",Kabupaten Ngawi,Jawa Timur,5.0,,,Approved,2024-11-20,2027-11-28,614,Tersertifikasi,2026-10-04,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Kedai+Mie+Gacoan/data=!4m7!3m6!1s0x2e79c3007c96a08d:0x4c6dda71badb2d0b!8m2!3d-7.4882811!4d111.4876185!16s%2Fg%2F11yb19lxq9!19sChIJjaCWfADDeS4RCy3bunHabUw?authuser=0&hl=id&rclk=1
GCN-0304,Es teler & Mie Gacoan & Es Buah & Bakso Tulangan,"Alamat: 493P+FW7, Kasongan Lama, Kec. Katingan Hilir, Kabupaten Katingan, Kalimantan Tengah",Kabupaten Katingan,Kalimantan Tengah,5.0,,,Approved,2025-08-10,2027-11-29,615,Tersertifikasi,2026-06-09,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Es+teler+%26+Mie+Gacoan+%26+Es+Buah+%26+Bakso+Tulangan/data=!4m7!3m6!1s0x2dfce3000fa85c8d:0x80ebf76fbffa30c8!8m2!3d-1.8963396!4d113.3872875!16s%2Fg%2F11ms3q7mf4!19sChIJjVyoDwDj_C0RyDD6v2_364A?authuser=0&hl=id&rclk=1
GCN-0273,Mie Gacoan Suhat,"Alamat: Di samping Dikichi Fied Chicken, Jl. Soekarno Hatta, RT.01/RW.14, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142",,Nusa Tenggara Barat,4.4,,Telepon: 0896-3934-5020,Approved,2025-03-23,2027-12-01,617,Tersertifikasi,2026-06-05,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Suhat/data=!4m7!3m6!1s0x2dd629adcb5961ad:0x78ff8cd2b5b452e7!8m2!3d-7.9380555!4d112.6281303!16s%2Fg%2F11wmj6l3jv!19sChIJrWFZy60p1i0R51K0tdKM_3g?authuser=0&hl=id&rclk=1
GCN-0115,Mie Gacoan Jakarta - Gunung Sahari,"Alamat: Jl. Gn. Sahari No.1, Pademangan Bar., Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14420",Kota Jakarta Utara,DKI Jakarta,4.7,,,Approved,2025-09-28,2027-12-04,620,Belum Tersertifikasi,2026-06-22,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Gunung+Sahari/data=!4m7!3m6!1s0x2e6a1f000807985f:0x1301aec542e0b26d!8m2!3d-6.1315369!4d106.8312787!16s%2Fg%2F11w21d7mgk!19sChIJX5gHCAAfai4RbbLgQsWuARM?authuser=0&hl=id&rclk=1
GCN-0090,Mie Gacoan Bengkulu - Sudirman,"Alamat: Jl. Jendral. Sudirman No.27, Tengah Padang, Kec. Tlk. Segara, Kota Bengkulu, Bengkulu 38118",Kota Bengkulu,Bengkulu,4.8,,,Approved,2023-01-03,2027-12-05,621,Tersertifikasi,2026-12-03,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Bengkulu+-+Sudirman/data=!4m7!3m6!1s0x2e36b1005c4d1211:0xafcc54fd1af38988!8m2!3d-3.7921076!4d102.2590591!16s%2Fg%2F11wws_k36g!19sChIJERJNXACxNi4RiInzGv1UzK8?authuser=0&hl=id&rclk=1
GCN-0045,Mie Gacoan Padangsidimpuan,"Alamat: ex merdeka, Jl. Sudirman No.152, Wek I, Kec. Padangsidimpuan Utara, Kota Padang Sidempuan, Sumatera Utara 22711",Kota Padang Sidempuan,Sumatra Barat,5.0,,,Bermasalah,2025-06-10,2027-12-05,621,Belum Tersertifikasi,2026-10-22,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Padangsidimpuan/data=!4m7!3m6!1s0x302c1d006af14a3b:0x7c03a60335426f24!8m2!3d1.3829159!4d99.2671669!16s%2Fg%2F11y_y1486_!19sChIJO0rxagAdLDARJG9CNQOmA3w?authuser=0&hl=id&rclk=1
GCN-0271,Mie Gacoan Wajo,"Alamat: V2HF+HC4, Jl. WR. Supratman, Tempe, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90911",Kabupaten Wajo,Nusa Tenggara Barat,4.9,,,Approved,2026-06-25,2027-12-08,624,Tersertifikasi,2028-02-23,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Wajo/data=!4m7!3m6!1s0x2d95e7007dda2b51:0x916fe665acf231b4!8m2!3d-4.1211138!4d120.0235644!16s%2Fg%2F11ydnqzkn7!19sChIJUSvafQDnlS0RtDHyrGXmb5E?authuser=0&hl=id&rclk=1
GCN-0050,Mie Gacoan Prabumulih,"Alamat: H7M4+4XR, Muara Dua, Kec. Prabumulih Tim., Kota Prabumulih, Sumatera Selatan",Kota Prabumulih,Sumatra Barat,4.8,,,In Progress,2023-05-29,2027-12-18,634,Tersertifikasi,2027-12-20,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Prabumulih/data=!4m7!3m6!1s0x2e3a33004eb9fc03:0xc6b8a6021abff938!8m2!3d-3.4171276!4d104.2573897!16s%2Fg%2F11y3b5g1vs!19sChIJA_y5TgAzOi4ROPm_GgKmuMY?authuser=0&hl=id&rclk=1
GCN-0001,Mie Gacoan Lhokseumawe,"Alamat: 54CM+58H, Uteun Kot, Kec. Muara Dua, Kota Lhokseumawe, Aceh",Kota Lhokseumawe,Aceh,4.9,,,Approved,2023-03-09,2027-12-23,639,Dalam Proses,2027-12-10,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Lhokseumawe/data=!4m7!3m6!1s0x304783002385c9ed:0x8153c6c423ce5483!8m2!3d5.1704431!4d97.1333489!16s%2Fg%2F11ykpnmycf!19sChIJ7cmFIwCDRzARg1TOI8TGU4E?authuser=0&hl=id&rclk=1
GCN-0229,Mie Gacoan Salatiga,"Alamat: Jl. Sukowati No.51, Kalicacing, Kec. Sidomukti, Kota Salatiga, Jawa Tengah 50724",Kota Salatiga,Jawa Timur,4.6,,,Approved,2026-04-14,2027-12-25,641,Tersertifikasi,2026-10-12,High (Eskalasi),Perlu Keputusan Direksi,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Salatiga/data=!4m7!3m6!1s0x2e7a79ed40c3683d:0x5cd491a191dc13cd!8m2!3d-7.3315135!4d110.5022826!16s%2Fg%2F11r2qxr3_l!19sChIJPWjDQO15ei4RzRPckaGR1Fw?authuser=0&hl=id&rclk=1
GCN-0298,Mie Gacoan & Mpek mpek,"Alamat: Pertokoan 13, Jl. Guntung Manggis, Guntungmanggis, Kec. Landasan Ulin, Kota Banjar Baru, Kalimantan Selatan 70721",Kota Banjar Baru,Kalimantan Tengah,4.6,,Telepon: 0823-2521-5286,In Progress,2023-11-11,2027-12-27,643,Tersertifikasi,2027-06-12,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+%26+Mpek+mpek/data=!4m7!3m6!1s0x2de68343a0cdf367:0x65f7b1b7141c72f1!8m2!3d-3.4593771!4d114.7933997!16s%2Fg%2F11p0wrjfhh!19sChIJZ_PNoEOD5i0R8XIcFLex92U?authuser=0&hl=id&rclk=1
GCN-0214,Mie Gacoan Blora - Cepu,"Alamat: RHWJ+35R, Bulansawahan, Balun, Kec. Cepu, Kabupaten Blora, Jawa Tengah 58311",Kabupaten Blora,Jawa Timur,4.7,,,Approved,2024-01-25,2027-12-30,646,Tersertifikasi,2026-10-04,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Blora+-+Cepu/data=!4m7!3m6!1s0x2e776500245dbac9:0x876dc64a6b778a8e!8m2!3d-7.1546176!4d111.5803798!16s%2Fg%2F11wx_ztq9x!19sChIJybpdJABldy4Rjop3a0rGbYc?authuser=0&hl=id&rclk=1
GCN-0164,Mie Gacoan Solo Jebres,"Alamat: Jl. Jend. Urip Sumoharjo No.197, Purwodiningratan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129",Kota Surakarta,Jawa Tengah,4.6,,,Approved,2024-09-17,2028-01-01,648,Dalam Proses,2026-05-29,High (Eskalasi),Gugatan Aktif,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Solo+Jebres/data=!4m7!3m6!1s0x2e7a17aa1fefce9d:0x52be124381f6cebc!8m2!3d-7.561813!4d110.835839!16s%2Fg%2F11sxs8n8sz!19sChIJnc7vH6oXei4RvM72gUMSvlI?authuser=0&hl=id&rclk=1
GCN-0133,Mie Gacoan - Purwakarta,"Alamat: Jl. Taman Pahlawan No.43B, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41119",Kabupaten Purwakarta,Jawa Barat,4.7,,,In Progress,2024-04-18,2028-01-01,648,Tersertifikasi,2027-01-23,Medium,Mediasi Aktif,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Purwakarta/data=!4m7!3m6!1s0x2e690f31ffbd773f:0x724d9cc28f85d448!8m2!3d-6.5397615!4d107.442137!16s%2Fg%2F11td1ctszz!19sChIJP3e9_zEPaS4RSNSFj8KcTXI?authuser=0&hl=id&rclk=1
GCN-0069,Mie Gacoan Dipatiukur,"Alamat: Jl. Dipati Ukur No.3, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",Kota Bandung,Sumatra Barat,4.7,,,Approved,2023-04-30,2028-01-08,655,Tersertifikasi,2027-10-02,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Dipatiukur/data=!4m7!3m6!1s0x2e68e64e3baa2263:0xf077716da8639355!8m2!3d-6.8979639!4d107.6136012!16s%2Fg%2F11t5qx_g8k!19sChIJYyKqO07maC4RVZNjqG1xd_A?authuser=0&hl=id&rclk=1
GCN-0060,Mie Gacoan - Gresik Kota Baru,"Alamat: Jl. Sumatera, Gn. Malang, Randuagung, Kec. Kebomas, Kabupaten Gresik, Jawa Timur",Kabupaten Gresik,Sumatra Barat,4.8,,Telepon: 0895-0289-2827,Approved,2023-06-10,2028-01-13,660,Tersertifikasi,2027-03-30,Medium,Mediasi Aktif,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Gresik+Kota+Baru/data=!4m7!3m6!1s0x2e77ff6c0c917e0f:0x5df59b411112ad0c!8m2!3d-7.1586093!4d112.6172799!16s%2Fg%2F11s62_9jmg!19sChIJD36RDGz_dy4RDK0SEUGb9V0?authuser=0&hl=id&rclk=1
GCN-0095,Mie Gacoan Yos Lubuklinggau,"Alamat: Jl. Yos Sudarso, Watervang, Kec. Lubuk Linggau Tim. I, Kota Lubuklinggau, Sumatera Selatan 31625",Kota Lubuklinggau,Sumatra Selatan,4.8,,Telepon: 0899-0110-001,Approved,2026-06-13,2028-01-15,662,Tersertifikasi,2026-11-08,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Yos+Lubuklinggau/data=!4m7!3m6!1s0x2e30e77ab66eae35:0xd14988c5a71706fd!8m2!3d-3.2753205!4d102.90177!16s%2Fg%2F11vpt2thpw!19sChIJNa5utnrnMC4R_QYXp8WISdE?authuser=0&hl=id&rclk=1
GCN-0119,Mie Gacoan Jakarta - Daan Mogot,"Alamat: Jl. Daan Mogot No.71, RT.4/RW.3, Jelambar, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460",Kota Jakarta Barat,DKI Jakarta,4.6,,,In Progress,2026-03-16,2028-01-15,662,Tersertifikasi,2026-05-30,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Daan+Mogot/data=!4m7!3m6!1s0x2e69f7004da042e9:0xbb0ea07e8ba7bac!8m2!3d-6.1653805!4d106.7850744!16s%2Fg%2F11vpps8869!19sChIJ6UKgTQD3aS4RrHu66AfqsAs?authuser=0&hl=id&rclk=1
GCN-0127,Mie Gacoan Jakarta - Kemang,"Alamat: Jl. Kemang Raya No.50, RT.12/RW.2, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730",Kota Jakarta Selatan,DKI Jakarta,4.6,,,In Progress,2025-04-12,2028-01-16,663,Dalam Proses,2027-12-24,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Kemang/data=!4m7!3m6!1s0x2e69f1005945c41b:0x8114769c664c0c2e!8m2!3d-6.2625674!4d106.8156065!16s%2Fg%2F11vm0h1k_v!19sChIJG8RFWQDxaS4RLgxMZpx2FIE?authuser=0&hl=id&rclk=1
GCN-0104,Mie Gacoan Gaya Baru,"Alamat: 8J8R+QH6, Jl. Raya Seputih Surabaya, Gaya Baru I, Kec. Seputih Surabaya, Kabupaten Lampung Tengah, Lampung 34158",Kabupaten Lampung Tengah,Sumatra Selatan,5.0,,Telepon: 0819-9189-0542,Approved,2025-03-11,2028-01-17,664,Tersertifikasi,2026-09-07,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Gaya+Baru/data=!4m7!3m6!1s0x2e3f71000596882b:0xd667da0a27446c5a!8m2!3d-4.6830989!4d105.6413813!16s%2Fg%2F11ldspl245!19sChIJK4iWBQBxPy4RWmxEJwraZ9Y?authuser=0&hl=id&rclk=1
GCN-0067,Mie Gacoan Jakarta Pusat - Menteng Proklamasi,"Alamat: Jl. Proklamasi No.90-92, RT.1/RW.4, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",Kota Jakarta Pusat,Sumatra Barat,4.7,,Telepon: 0877-8209-8433,In Progress,2025-05-12,2028-01-18,665,Tersertifikasi,2026-08-19,High (Eskalasi),Perlu Keputusan Direksi,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+Pusat+-+Menteng+Proklamasi/data=!4m7!3m6!1s0x2e69f5004f5b7991:0x8e68e7d8f71619bb!8m2!3d-6.2023194!4d106.8503767!16s%2Fg%2F11wqgd_qf0!19sChIJkXlbTwD1aS4RuxkW99jnaI4?authuser=0&hl=id&rclk=1
GCN-0184,Mie Gacoan Pandaan,"Alamat: Jl. Raya Malang - Pasuruan No.58, Sukorejo, Karang Jati, Kec. Pandaan, Pasuruan, Jawa Timur 67156",,Jawa Timur,4.5,,,Approved,2026-07-17,2028-01-19,666,Belum Tersertifikasi,2028-01-15,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Pandaan/data=!4m7!3m6!1s0x2dd7d90014b859cb:0xffd4684ec3de79f1!8m2!3d-7.6629683!4d112.6983001!16s%2Fg%2F11z0ks0df3!19sChIJy1m4FADZ1y0R8Xnew05o1P8?authuser=0&hl=id&rclk=1
GCN-0316,Mie Gacoan Palu,"Alamat: Jl. Sisingamangaraja No.58, Besusu Tim., Kec. Palu Tim., Kota Palu, Sulawesi Tengah 94118",Kota Palu,Kalimantan Timur,4.5,,,Approved,2025-08-07,2028-01-23,670,Belum Tersertifikasi,2028-03-17,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Palu/data=!4m7!3m6!1s0x2d8bed000d33435d:0x89f161618bbb6db8!8m2!3d-0.8967533!4d119.8870376!16s%2Fg%2F11vwz53cy7!19sChIJXUMzDQDtiy0RuG27i2Fh8Yk?authuser=0&hl=id&rclk=1
GCN-0010,Mie Gacoan Purbalingga,"Alamat: Jl. MT. Haryono, Desa_karangsentul, Karangsentul, Kec. Padamara, Kabupaten Purbalingga, Jawa Tengah 53372",Kabupaten Purbalingga,Aceh,4.8,,,Approved,2025-09-10,2028-01-24,671,Belum Tersertifikasi,2026-09-24,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Purbalingga/data=!4m7!3m6!1s0x2e655904d73203b5:0xf45630a59bd240d4!8m2!3d-7.3871073!4d109.3492889!16s%2Fg%2F11vks97n7c!19sChIJtQMy1wRZZS4R1EDSm6UwVvQ?authuser=0&hl=id&rclk=1
GCN-0291,Mie Gacoan - Tanjung Tabalong,"Alamat: RCFJ+734, Mabu'un, Kec. Murung Pudak, Kabupaten Tabalong, Kalimantan Selatan 71571",Kabupaten Tabalong,Kalimantan Tengah,4.9,,Telepon: 0812-5549-3346,Approved,2024-05-31,2028-01-27,674,Tersertifikasi,2026-07-21,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Tanjung+Tabalong/data=!4m7!3m6!1s0x2dfab3006556c9bf:0x79959384b19b538d!8m2!3d-2.1768662!4d115.4302161!16s%2Fg%2F11xp0pknyh!19sChIJv8lWZQCz-i0RjVObsYSTlXk?authuser=0&hl=id&rclk=1
